"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.802083974E1,9.289786220E-1,-4.405465722E-1,-2.801301479E-1
1.802284128E1,9.816526771E-1,-3.687183261E-1,-2.705530524E-1
1.802484228E1,1.046298146E0,-2.418217510E-1,-2.633702159E-1
1.802684361E1,1.077423692E0,-1.771763414E-1,-2.633702159E-1
1.802884494E1,1.122914910E0,-5.506832153E-2,-2.873129845E-1
1.803084628E1,1.139674783E0,6.464541703E-2,-3.064671755E-1
1.803284764E1,1.158828974E0,1.221080124E-1,-3.112557232E-1
1.803484898E1,1.173194647E0,2.466102988E-1,-3.160442710E-1
1.803685031E1,1.149251938E0,3.016786277E-1,-3.256213665E-1
1.803885167E1,1.118126392E0,3.830839694E-1,-2.944957912E-1
1.804085304E1,1.070240855E0,4.668835998E-1,-2.753416002E-1
1.804285441E1,1.041509509E0,5.147690773E-1,-2.513988614E-1
1.804485577E1,9.696813226E-1,5.818088055E-1,-2.298503816E-1
1.804685707E1,8.906702399E-1,6.225114465E-1,-2.274561077E-1
1.804885837E1,8.403904438E-1,6.512427330E-1,-2.370332032E-1
1.805085970E1,7.278595567E-1,6.751855016E-1,-2.801301479E-1
1.805286077E1,5.818088055E-1,6.799740195E-1,-3.184385598E-1
1.805486207E1,5.243461728E-1,7.134938836E-1,-3.423812985E-1
1.805686344E1,4.046324492E-1,7.278595567E-1,-3.998439014E-1
1.805886477E1,2.777358890E-1,7.518022656E-1,-4.213923812E-1
1.806086614E1,2.106961906E-1,7.685621977E-1,-4.764606953E-1
1.806286750E1,7.661679387E-2,7.541965842E-1,-5.243461728E-1
1.806486884E1,4.309694469E-2,7.541965842E-1,-5.602602959E-1
1.806687017E1,-9.577099234E-3,7.182824612E-1,-6.320885420E-1
1.807087290E1,-6.225114316E-2,6.703969240E-1,-7.829278708E-1
1.807287423E1,-1.125309169E-1,6.703969240E-1,-8.834874034E-1
1.807487557E1,-1.388679445E-1,6.225114465E-1,-9.624984860E-1
1.807687683E1,-1.556278616E-1,6.057515144E-1,-9.984126091E-1
1.807887817E1,-2.226675600E-1,6.057515144E-1,-1.053480864E0
1.808088387E1,-2.944957912E-1,5.865973234E-1,-1.096577883E0
1.808288520E1,-3.112557232E-1,5.698373914E-1,-1.101366401E0
1.808488653E1,-3.663240373E-1,5.698373914E-1,-1.106154919E0
1.808688790E1,-4.477293789E-1,5.770202279E-1,-1.103760719E0
1.808888923E1,-4.620950520E-1,5.722316504E-1,-1.127703428E0
1.809089056E1,-5.099805593E-1,5.506832004E-1,-1.158828974E0
1.809289193E1,-5.387118459E-1,5.530774593E-1,-1.182771802E0
1.809489326E1,-5.842030644E-1,5.578660369E-1,-1.206714511E0
1.809689460E1,-6.225114465E-1,5.530774593E-1,-1.194743156E0
1.809889590E1,-6.536370516E-1,5.506832004E-1,-1.185166001E0
1.810089723E1,-7.015225291E-1,5.602602959E-1,-1.151646137E0
1.810289856E1,-7.470137477E-1,5.482889414E-1,-1.115732074E0
1.810489986E1,-7.757450342E-1,5.315290093E-1,-1.108549237E0
1.810690176E1,-7.972934842E-1,5.171633363E-1,-1.053480864E0
1.810890316E1,-8.212362528E-1,5.051919818E-1,-1.039115310E0
1.811090453E1,-8.403904438E-1,5.027977228E-1,-1.003201127E0
1.811290589E1,-8.260248303E-1,4.908263385E-1,-9.672870040E-1
1.811490729E1,-8.212362528E-1,5.004034638E-1,-9.624984860E-1
1.811690863E1,-8.451790214E-1,4.860377908E-1,-9.481328130E-1
1.811890996E1,-8.260248303E-1,4.860377908E-1,-9.385557175E-1
1.812091129E1,-8.212362528E-1,4.597007632E-1,-9.409499764E-1
1.812291263E1,-8.356019258E-1,4.142095447E-1,-9.385557175E-1
1.812491396E1,-8.427847624E-1,3.687183261E-1,-9.194015265E-1
1.812691529E1,-8.523618579E-1,3.375927508E-1,-8.834874034E-1
1.812891663E1,-8.571503758E-1,2.921015322E-1,-8.834874034E-1
1.813291329E1,-8.236305118E-1,2.154847383E-1,-7.829278708E-1
1.813491462E1,-8.044763207E-1,1.699935049E-1,-6.871568561E-1
1.813691592E1,-7.972934842E-1,1.412622184E-1,-6.320885420E-1
1.813891726E1,-7.685621977E-1,7.182824612E-2,-4.956148863E-1
1.814291559E1,-7.015225291E-1,4.070267081E-2,-3.064671755E-1
1.814491739E1,-6.536370516E-1,1.675992459E-2,-2.011190802E-1
1.814691872E1,-5.818088055E-1,3.112557158E-2,-1.316851079E-1
1.814892006E1,-5.818088055E-1,4.549122229E-2,-8.379961550E-2
1.815092142E1,-5.435003638E-1,4.788549617E-2,-2.873129770E-2
1.815292276E1,-4.980091453E-1,6.225114316E-2,-7.182824425E-3
1.815492406E1,-4.525179267E-1,7.422251999E-2,0.000000000E0
1.815692542E1,-3.974496126E-1,8.379961550E-2,2.154847234E-2
1.815892739E1,-3.830839694E-1,1.221080124E-1,3.591412306E-2
1.816092872E1,-3.328042030E-1,1.340793967E-1,7.661679387E-2
1.816293009E1,-2.968900800E-1,1.316851079E-1,1.340793967E-1
1.816493145E1,-2.825244367E-1,1.340793967E-1,1.532335877E-1
1.816693225E1,-2.490045726E-1,1.316851079E-1,1.939362586E-1
1.816893328E1,-2.202732861E-1,1.532335877E-1,2.202732861E-1
1.817093462E1,-1.915419847E-1,1.388679445E-1,2.202732861E-1
1.817293595E1,-1.149251908E-1,1.364736706E-1,2.657645047E-1
1.817493728E1,-2.394274808E-2,1.221080124E-1,3.088614643E-1
1.817693862E1,3.351984918E-2,9.337671846E-2,3.184385598E-1
1.817894025E1,1.364736706E-1,6.464541703E-2,4.022381604E-1
1.818094162E1,2.585816681E-1,3.112557158E-2,4.357580245E-1
1.818294298E1,3.136500120E-1,1.675992459E-2,5.195576549E-1
1.818494435E1,4.501236677E-1,-1.675992459E-2,5.818088055E-1
1.818694571E1,5.075862408E-1,-2.633702382E-2,6.105400920E-1
1.818894705E1,6.656084061E-1,-4.070267081E-2,6.775797606E-1
1.819094845E1,8.451790214E-1,-7.182824612E-2,7.230709791E-1
1.819294981E1,9.265843630E-1,-7.901106775E-2,7.494080067E-1
1.819495118E1,1.082212210E0,-8.858817071E-2,8.236305118E-1
1.819695255E1,1.283331275E0,-1.268965602E-1,8.523618579E-1
1.819895391E1,1.391073704E0,-1.316851079E-1,8.763045669E-1
1.820095524E1,1.580221415E0,-1.268965602E-1,9.074301720E-1
1.820295661E1,1.745426297E0,-1.556278616E-1,9.529213905E-1
1.820495751E1,1.831620216E0,-1.436564922E-1,9.744698405E-1
1.820695854E1,1.970488191E0,-1.628106833E-1,1.007989645E0
1.820895991E1,2.044710636E0,-1.819648892E-1,1.005595446E0
1.821096121E1,2.209915638E0,-1.771763414E-1,9.744698405E-1
1.821296251E1,2.389486313E0,-1.723877788E-1,8.499675393E-1
1.821496391E1,2.461314440E0,-1.771763414E-1,7.613793612E-1
1.821696524E1,2.645673752E0,-1.915419847E-1,5.147690773E-1
1.821896598E1,2.844398499E0,-2.274561077E-1,1.628106833E-1
1.822096734E1,2.964112282E0,-2.346389294E-1,-2.633702382E-2
1.822296867E1,3.186779737E0,-2.609759569E-1,-4.070267081E-1
1.822497001E1,3.409447432E0,-3.016786277E-1,-7.134938836E-1
1.822697137E1,3.464515686E0,-3.351984620E-1,-8.332076073E-1
1.822897301E1,3.589017868E0,-3.423812985E-1,-9.265843630E-1
1.823097434E1,3.663240433E0,-3.351984620E-1,-9.146129489E-1
1.823297567E1,3.787742853E0,-2.992843390E-1,-8.356019258E-1
1.823497700E1,3.986467600E0,-2.992843390E-1,-7.733507752E-1
1.823697820E1,4.048718929E0,-2.992843390E-1,-7.565908432E-1
1.823897924E1,4.206740856E0,-3.351984620E-1,-7.613793612E-1
1.824098054E1,4.403071404E0,-3.208328187E-1,-9.672870040E-1
1.824298187E1,4.520390987E0,-3.256213665E-1,-1.063058019E0
1.824498320E1,4.874743462E0,-3.375927508E-1,-1.371919513E0
1.824698454E1,5.253038883E0,-3.136500120E-1,-1.805283189E0
1.824898947E1,5.490072250E0,-3.184385598E-1,-1.996825218E0
1.825099080E1,6.028783798E0,-3.399870098E-1,-2.437371731E0
1.825299210E1,6.548341751E0,-3.782954216E-1,-2.782147408E0
1.825499347E1,6.806923389E0,-3.926610649E-1,-2.858764172E0
1.825699554E1,7.355212212E0,-4.429408312E-1,-2.954535007E0
1.825899687E1,7.642525196E0,-4.692778587E-1,-2.947352171E0
1.826099823E1,8.521224022E0,-4.884320498E-1,-2.901860952E0
1.826299957E1,8.863605499E0,-4.788549542E-1,-2.827638626E0
1.826500090E1,9.220352173E0,-4.692778587E-1,-2.791724443E0
1.826700253E1,1.006553173E1,-4.261809289E-1,-2.796513081E0
1.826900387E1,1.105197239E1,-3.591412306E-1,-2.887495518E0
1.827100520E1,1.163138676E1,-2.873129845E-1,-3.021574736E0
1.827300660E1,1.285007286E1,-1.268965602E-1,-3.325647593E0
1.827500793E1,1.425311756E1,1.125309169E-1,-3.730280161E0
1.827700926E1,1.500492001E1,2.585816681E-1,-3.955342054E0
1.827901060E1,1.673598099E1,6.201171875E-1,-4.446168423E0
1.828101193E1,1.770087433E1,1.005595446E0,-4.714327335E0
1.828301326E1,1.970967102E1,1.187560320E0,-5.267404556E0
1.828501463E1,2.188367081E1,1.563461423E0,-6.007235527E0
1.828701593E1,2.307362556E1,1.745426297E0,-6.428627968E0
1.828901726E1,2.564507675E1,2.099778891E0,-7.460560322E0
1.829101863E1,2.849665833E1,2.293715239E0,-8.662486076E0
1.829302000E1,3.000505257E1,2.310475111E0,-9.354432106E0
1.829502133E1,3.308887863E1,2.087807655E0,-1.080536175E1
1.829702283E1,3.585187149E1,1.714300752E0,-1.238079548E1
1.829902419E1,3.704900742E1,1.515576005E0,-1.319245434E1
1.830102556E1,3.923019409E1,9.217957854E-1,-1.474394417E1
1.830302693E1,4.144010925E1,2.490045726E-1,-1.544067860E1
1.830502893E1,4.241697311E1,-4.070267081E-2,-1.643190765E1
1.830703026E1,4.390381622E1,-5.602602959E-1,-1.695625496E1
1.831102939E1,4.514884186E1,-9.553156495E-1,-1.692033958E1
1.831303076E1,4.541699982E1,-1.127703428E0,-1.657556534E1
1.831503206E1,4.529728699E1,-1.230657220E0,-1.635768509E1
1.831703266E1,4.458378983E1,-1.508393168E0,-1.581179047E1
1.831903399E1,4.341059494E1,-1.855562925E0,-1.499773693E1
1.832103532E1,4.181122208E1,-2.094990492E0,-1.396341038E1
1.832303662E1,4.093730927E1,-2.152452946E0,-1.341512203E1
1.832503799E1,3.910569000E1,-2.047105074E0,-1.241910362E1
1.832703932E1,3.815995026E1,-1.922602654E0,-1.198334503E1
1.832904066E1,3.630199432E1,-1.573038578E0,-1.112140656E1
1.833104202E1,3.540653610E1,-1.347976685E0,-1.076705360E1
1.833304336E1,3.366829300E1,-8.427847624E-1,-1.024510193E1
1.833504469E1,3.209286118E1,-2.777358890E-1,-1.001046276E1
1.833704602E1,3.138654900E1,7.182824425E-3,-9.976943016E0
1.833904735E1,3.017025757E1,5.602602959E-1,-9.996097565E0
1.834104869E1,2.927240372E1,9.984126091E-1,-1.013496494E1
1.834305005E1,2.893720627E1,1.168406129E0,-1.023791885E1
1.834505139E1,2.854933357E1,1.312062621E0,-1.043664360E1
1.834705275E1,2.853496742E1,1.273754239E0,-1.067367744E1
1.834905409E1,2.863792038E1,1.187560320E0,-1.072635078E1
1.835105542E1,2.908804512E1,9.170072675E-1,-1.078381348E1
1.835305675E1,2.968661308E1,6.249057055E-1,-1.075747681E1
1.835505782E1,2.993801308E1,4.644893110E-1,-1.063057995E1
1.835705915E1,2.991646385E1,3.064671755E-1,-1.038397026E1
1.835906045E1,2.974886513E1,2.466102988E-1,-1.026186180E1
1.836106182E1,3.058207130E1,1.675992459E-2,-9.749486923E0
1.836306315E1,3.182709503E1,-2.298503816E-1,-8.942616463E0
1.836506382E1,3.240890503E1,-3.160442710E-1,-8.540378571E0
1.836706515E1,3.368505096E1,-5.027977228E-1,-7.699987888E0
1.836906648E1,3.497317123E1,-6.943396926E-1,-6.979310989E0
1.837106781E1,3.563399124E1,-7.853221297E-1,-6.701575279E0
1.837306918E1,3.703703690E1,-1.024749637E0,-6.074275017E0
1.837507225E1,3.822698975E1,-1.192348838E0,-5.674431324E0
1.837707361E1,3.860768127E1,-1.235445857E0,-5.614574432E0
1.837907498E1,4.007297897E1,-1.652049661E0,-5.267404556E0
1.838107631E1,4.197882080E1,-2.250618219E0,-4.994457245E0
1.838307768E1,4.269949722E1,-2.561874151E0,-4.951360226E0
1.838507898E1,4.340580750E1,-3.117345810E0,-4.984879971E0
1.838708034E1,4.341538620E1,-3.347196102E0,-5.037554264E0
1.838908168E1,4.278090286E1,-3.668029070E0,-5.166844845E0
1.839108301E1,4.146165848E1,-3.861965179E0,-5.432609558E0
1.839308434E1,4.060929489E1,-3.878725290E0,-5.595420361E0
1.839508571E1,3.852148819E1,-3.787742853E0,-5.949772835E0
1.839708707E1,3.621340561E1,-3.466909885E0,-6.306519985E0
1.839908844E1,3.509049225E1,-3.282550812E0,-6.522004604E0
1.840108981E1,3.313436890E1,-2.966506481E0,-6.921848297E0
1.840309111E1,3.224369812E1,-2.700742006E0,-7.101418972E0
1.840509244E1,3.060840988E1,-2.583422422E0,-7.415069103E0
1.840709381E1,2.909522820E1,-2.346389294E0,-7.652102470E0
1.840909517E1,2.836018562E1,-2.255406857E0,-7.714353561E0
1.841109647E1,2.694516945E1,-2.004008055E0,-7.750267506E0
1.841309784E1,2.561634636E1,-1.733454943E0,-7.747873306E0
1.841509947E1,2.497946930E1,-1.606558442E0,-7.678439140E0
1.841710080E1,2.383740044E1,-1.362342358E0,-7.484503269E0
1.841910220E1,2.280067825E1,-1.122914910E0,-7.218738556E0
1.842110414E1,2.230745888E1,-1.010383964E0,-7.060716629E0
1.842310547E1,2.138087463E1,-8.044763207E-1,-6.727912426E0
1.842510684E1,2.060752296E1,-6.201171875E-1,-6.323279858E0
1.842710820E1,2.025077629E1,-5.243461728E-1,-6.122160912E0
1.842910953E1,1.962108231E1,-3.423812985E-1,-5.703162670E0
1.843111087E1,1.932179832E1,-2.513988614E-1,-5.533169270E0
1.843311220E1,1.881421089E1,-6.225114316E-2,-5.212336063E0
1.843711313E1,1.801212883E1,2.609759569E-1,-4.855589390E0
1.843911447E1,1.753327370E1,5.363175869E-1,-4.687990189E0
1.844111580E1,1.708315086E1,8.260248303E-1,-4.575459003E0
1.844311716E1,1.690597534E1,9.744698405E-1,-4.522785187E0
1.844511853E1,1.652767944E1,1.280937076E0,-4.407859802E0
1.844711986E1,1.618769264E1,1.565855742E0,-4.324060440E0
1.844912123E1,1.605361176E1,1.702329397E0,-4.300117493E0
1.845112260E1,1.579024220E1,1.932179809E0,-4.225894928E0
1.845312393E1,1.565616322E1,2.042316437E0,-4.199557781E0
1.845512523E1,1.536166763E1,2.229069948E0,-4.175615311E0
1.845712656E1,1.500731468E1,2.451737404E0,-4.213923454E0
1.845912790E1,1.480140686E1,2.521171331E0,-4.221106529E0
1.846112920E1,1.448296833E1,2.547508478E0,-4.024775982E0
1.846313056E1,1.407594204E1,2.537931204E0,-3.751828671E0
1.846513189E1,1.385566807E1,2.516382933E0,-3.615355015E0
1.846713323E1,1.340793896E1,2.482862949E0,-3.428601503E0
1.846913453E1,1.289556408E1,2.382303476E0,-3.136499882E0
1.847113593E1,1.265134811E1,2.312869549E0,-2.976083517E0
1.847313726E1,1.219164753E1,2.121327400E0,-2.700742006E0
1.847513859E1,1.176307201E1,1.939362645E0,-2.600182533E0
1.847713996E1,1.155477047E1,1.848380208E0,-2.439765930E0
1.847914126E1,1.110225201E1,1.664021015E0,-2.209915638E0
1.848114396E1,1.091549873E1,1.568249941E0,-2.176395893E0
1.848314533E1,1.036242104E1,1.419804931E0,-2.039922237E0
1.848514666E1,9.799766541E0,1.278542757E0,-1.936968327E0
1.848714799E1,9.538790703E0,1.187560320E0,-1.877111435E0
1.848914932E1,9.016839027E0,9.912297726E-1,-1.752609134E0
1.849115069E1,8.506858826E0,7.948992252E-1,-1.673598051E0
1.849315202E1,8.236305237E0,6.895511150E-1,-1.632895470E0
1.849515342E1,7.702382088E0,5.171633363E-1,-1.618529797E0
1.849715479E1,7.161275864E0,3.878725171E-1,-1.685569525E0
1.849915612E1,6.854808807E0,3.064671755E-1,-1.735849261E0
1.850115746E1,6.253845692E0,1.795706153E-1,-1.819648862E0
1.850315876E1,5.944984436E0,1.388679445E-1,-1.872322917E0
1.850516009E1,5.344021320E0,6.225114316E-2,-1.917814136E0
1.850716145E1,4.778972626E0,4.788549617E-3,-1.975276709E0
1.850916279E1,4.470110893E0,-1.675992459E-2,-1.980065227E0
1.851116412E1,3.802108288E0,-4.070267081E-2,-2.001613855E0
1.851316549E1,3.112557173E0,-5.267404765E-2,-1.996825218E0
1.851516685E1,2.746233225E0,-6.464541703E-2,-1.965699673E0
1.851716842E1,2.080624819E0,-7.182824612E-2,-1.865140080E0
1.851916978E1,1.388679385E0,-1.125309169E-1,-1.723877907E0
1.852117115E1,1.019961119E0,-9.337671846E-2,-1.635289669E0
1.852317428E1,3.711125851E-1,-1.221080124E-1,-1.470084786E0
1.852517565E1,4.309694469E-2,-1.771763414E-1,-1.374313712E0
1.852717698E1,-6.177229285E-1,-2.178790122E-1,-1.206714511E0
1.852917835E1,-1.249811411E0,-2.681587934E-1,-1.051086664E0
1.853117968E1,-1.577827096E0,-3.016786277E-1,-9.553156495E-1
1.853318098E1,-2.212309837E0,-3.759011328E-1,-7.925049663E-1
1.853518235E1,-2.810878515E0,-4.285751879E-1,-6.033572555E-1
1.853718365E1,-3.146077156E0,-4.740664065E-1,-4.956148863E-1
1.853918501E1,-3.768588543E0,-5.458946824E-1,-2.753416002E-1
1.854318575E1,-4.551516533E0,-6.105400920E-1,-3.830839694E-2
1.854518705E1,-5.027976990E0,-6.081457734E-1,1.029538140E-1
1.854718841E1,-5.593026161E0,-5.794144869E-1,1.532335877E-1
1.854918978E1,-5.897099018E0,-5.602602959E-1,1.699935049E-1
1.855119111E1,-6.560312748E0,-3.974496126E-1,2.298503816E-1
1.855319248E1,-6.914665699E0,-3.040728867E-1,2.466102988E-1
1.855519381E1,-7.565908432E0,-1.005595401E-1,3.687183261E-1
1.855719514E1,-8.087860107E0,9.816526622E-2,5.315290093E-1
1.855919658E1,-8.356019020E0,2.106961906E-1,6.081457734E-1
1.856119794E1,-8.925856590E0,5.123748183E-1,7.853221297E-1
1.856320001E1,-9.091061592E0,6.057515144E-1,8.571503758E-1
1.856520134E1,-9.229928970E0,7.326480746E-1,9.002473354E-1
1.856720267E1,-9.426259995E0,9.098244309E-1,1.000806928E0
1.856920447E1,-9.517242432E0,1.024749637E0,1.015172482E0
1.857120581E1,-9.543579102E0,1.065452337E0,1.015172482E0
1.857320711E1,-9.541185379E0,1.103760719E0,9.505270720E-1
1.857520844E1,-9.543579102E0,1.106154919E0,9.026415944E-1
1.857720957E1,-9.404711723E0,1.087000728E0,8.044763207E-1
1.857921504E1,-9.234718323E0,1.060663700E0,7.063110471E-1
1.858121634E1,-9.124581337E0,1.055875182E0,6.991282701E-1
1.858321654E1,-8.779806137E0,9.960182905E-1,6.536370516E-1
1.858521787E1,-8.391933441E0,8.882759809E-1,6.440598965E-1
1.858721920E1,-8.197997093E0,8.451790214E-1,6.416656375E-1
1.858922057E1,-7.714353561E0,6.991282701E-1,6.416656375E-1
1.859122190E1,-7.206767082E0,5.794144869E-1,6.177229285E-1
1.859322327E1,-6.909877300E0,5.099805593E-1,5.961744189E-1
1.859522430E1,-6.215537548E0,3.232271075E-1,5.363175869E-1
1.859722567E1,-5.451763630E0,7.661679387E-2,4.668835998E-1
1.859922700E1,-5.202759266E0,-2.394274808E-3,3.136500120E-1
1.860123474E1,-4.838829517E0,-1.699935049E-1,5.746259540E-2
1.860323607E1,-4.654470444E0,-2.657645047E-1,-1.029538140E-1
1.860523747E1,-4.201952457E0,-4.381522834E-1,-4.357580245E-1
1.860723877E1,-3.727885962E0,-6.153286099E-1,-7.781392932E-1
1.860924010E1,-3.490852594E0,-6.751855016E-1,-9.409499764E-1
1.861124147E1,-3.050306082E0,-8.356019258E-1,-1.276148438E0
1.861324280E1,-2.542719841E0,-1.010383964E0,-1.589798450E0
1.861524413E1,-2.269772530E0,-1.101366401E0,-1.750214934E0
1.861724547E1,-1.750214934E0,-1.247417212E0,-2.013585091E0
1.861924673E1,-1.189954638E0,-1.407833576E0,-2.233858347E0
1.862124806E1,-6.751855016E-1,-1.508393168E0,-2.399063349E0
1.862324880E1,-4.285751879E-1,-1.565855742E0,-2.456526041E0
1.862525016E1,-1.795706153E-1,-1.623318315E0,-2.497228622E0
1.862725146E1,2.490045726E-1,-1.625712633E0,-2.557085514E0
1.862925233E1,6.177229285E-1,-1.623318315E0,-2.655250788E0
1.863125366E1,8.140534163E-1,-1.592192769E0,-2.691164970E0
1.863325500E1,1.161223292E0,-1.498816013E0,-2.693559170E0
1.863525633E1,1.515576005E0,-1.391073704E0,-2.669616461E0
1.863725763E1,1.666415215E0,-1.324033976E0,-2.624125242E0
1.864125693E1,2.130904675E0,-9.840469360E-1,-2.466103077E0
1.864325763E1,2.231464148E0,-8.691217303E-1,-2.396669149E0
1.864525896E1,2.399063349E0,-6.560313106E-1,-2.308080912E0
1.864726033E1,2.478074312E0,-4.118152559E-1,-2.262589693E0
1.864926166E1,2.612153769E0,-2.873129845E-1,-2.099778891E0
1.865126299E1,2.686376333E0,-4.549122229E-2,-1.948939681E0
1.865326436E1,2.741444588E0,7.182824612E-2,-1.869928598E0
1.865526599E1,2.774964571E0,2.897072434E-1,-1.675992370E0
1.865726733E1,2.798907280E0,5.123748183E-1,-1.491633177E0
1.865926869E1,2.789330244E0,6.153286099E-1,-1.386285067E0
1.866326496E1,2.717501879E0,9.505270720E-1,-9.194015265E-1
1.866526629E1,2.672010660E0,1.000806928E0,-8.044763207E-1
1.866727172E1,2.607365370E0,1.096577883E0,-6.129343510E-1
1.866927306E1,2.557085514E0,1.139674783E0,-4.213923812E-1
1.867127439E1,2.497228622E0,1.146857619E0,-3.232271075E-1
1.867327572E1,2.411034822E0,1.151646137E0,-1.508393139E-1
1.867527709E1,2.253012657E0,1.115732074E0,-5.027977005E-2
1.867727842E1,2.178790092E0,1.115732074E0,-1.915419847E-2
1.867927976E1,1.980065227E0,1.091789365E0,6.464541703E-2
1.868128112E1,1.721483588E0,1.046298146E0,1.484450400E-1
1.868328235E1,1.575432777E0,1.019961119E0,2.226675600E-1
1.868528369E1,1.326428294E0,9.864411950E-1,3.687183261E-1
1.868728509E1,1.211503029E0,9.720755816E-1,4.405465722E-1
1.868928645E1,9.984126091E-1,9.146129489E-1,5.195576549E-1
1.869128782E1,8.116591573E-1,8.810931444E-1,5.674431324E-1
1.869328918E1,7.182824612E-1,8.547561169E-1,5.674431324E-1
1.869529052E1,5.602602959E-1,8.164477348E-1,5.818088055E-1
1.869729188E1,4.812492430E-1,7.781392932E-1,5.650488734E-1
1.869929325E1,3.854782581E-1,6.991282701E-1,5.602602959E-1
1.870129388E1,3.256213665E-1,6.081457734E-1,5.674431324E-1
1.870329518E1,3.399870098E-1,5.482889414E-1,5.482889414E-1
1.870529652E1,3.471698463E-1,4.453351200E-1,5.650488734E-1
1.870729785E1,3.782954216E-1,2.897072434E-1,6.368771195E-1
1.870929915E1,3.830839694E-1,2.178790122E-1,6.608198285E-1
1.871130052E1,3.711125851E-1,5.746259540E-2,7.446194887E-1
1.871330185E1,4.022381604E-1,-6.225114316E-2,7.182824612E-1
1.871530318E1,4.237866402E-1,-1.340793967E-1,7.039167881E-1
1.871730455E1,4.549122155E-1,-2.274561077E-1,6.416656375E-1
1.871930588E1,4.525179267E-1,-3.256213665E-1,6.081457734E-1
1.872130718E1,4.788549542E-1,-3.615354896E-1,5.913859010E-1
1.872330851E1,5.099805593E-1,-4.118152559E-1,5.435003638E-1
1.872530988E1,5.291347504E-1,-4.309694767E-1,5.458946824E-1
1.872930848E1,5.913859010E-1,-4.597007632E-1,4.980091453E-1
1.873130981E1,6.009629965E-1,-4.620950520E-1,4.932205975E-1
1.873331114E1,6.153286099E-1,-4.597007632E-1,5.243461728E-1
1.873531318E1,6.320885420E-1,-4.213923812E-1,5.674431324E-1
1.873731451E1,6.320885420E-1,-3.878725171E-1,5.770202279E-1
1.873931584E1,5.937801600E-1,-3.208328187E-1,6.249057055E-1
1.874131714E1,5.411061049E-1,-2.681587934E-1,6.488484740E-1
1.874331851E1,5.171633363E-1,-2.274561077E-1,6.392713785E-1
1.874531988E1,4.022381604E-1,-1.556278616E-1,6.057515144E-1
1.874732118E1,3.519583941E-1,-6.943397224E-2,6.057515144E-1
1.874932248E1,2.490045726E-1,-5.267404765E-2,5.913859010E-1
1.875132384E1,9.816526622E-2,-1.197137404E-2,5.865973234E-1
1.875332521E1,3.351984918E-2,0.000000000E0,5.794144869E-1
1.875532654E1,-6.464541703E-2,4.788549617E-3,5.626545548E-1
1.875732777E1,-1.508393139E-1,0.000000000E0,5.291347504E-1
1.875932907E1,-2.083019018E-1,-2.633702382E-2,5.387118459E-1
1.876133041E1,-3.208328187E-1,-3.830839694E-2,5.123748183E-1
1.876333221E1,-4.477293789E-1,-6.943397224E-2,4.980091453E-1
1.876533357E1,-5.051919818E-1,-9.577099234E-2,4.884320498E-1
1.876733557E1,-6.320885420E-1,-1.268965602E-1,4.836435020E-1
1.876933697E1,-7.110996246E-1,-1.532335877E-1,4.836435020E-1
1.877133830E1,-8.451790214E-1,-1.604164094E-1,4.908263385E-1
1.877333960E1,-9.768640995E-1,-1.795706153E-1,4.860377908E-1
1.877534097E1,-1.029538155E0,-1.771763414E-1,5.291347504E-1
1.877734200E1,-1.122914910E0,-1.723877788E-1,5.961744189E-1
1.877934330E1,-1.206714511E0,-1.819648892E-1,6.536370516E-1
1.878134470E1,-1.240234375E0,-1.652049571E-1,6.727912426E-1
1.878334677E1,-1.290514112E0,-1.388679445E-1,7.853221297E-1
1.878534807E1,-1.316851139E0,-1.221080124E-1,8.954587579E-1
1.878734944E1,-1.362342358E0,-1.316851079E-1,9.337671995E-1
1.878935080E1,-1.386285067E0,-7.901106775E-2,9.601042271E-1
1.879135214E1,-1.381496549E0,-1.436564885E-2,9.529213905E-1
1.879335394E1,-1.371919513E0,9.577099234E-3,9.433442950E-1
1.879535454E1,-1.398256540E0,5.506832153E-2,9.002473354E-1
1.879735590E1,-1.379102230E0,1.029538140E-1,8.619389534E-1
1.879935727E1,-1.374313712E0,1.484450400E-1,7.996878028E-1
1.880135863E1,-1.333611012E0,2.035133541E-1,6.943396926E-1
1.880335997E1,-1.314456820E0,2.011190802E-1,6.560313106E-1
1.880536130E1,-1.247417212E0,2.370332032E-1,5.770202279E-1
1.880736266E1,-1.189954638E0,2.513988614E-1,5.578660369E-1
1.880936403E1,-1.154040456E0,2.513988614E-1,5.674431324E-1
1.881136536E1,-1.113337755E0,2.609759569E-1,5.435003638E-1
1.881336670E1,-1.089395046E0,2.777358890E-1,5.387118459E-1
1.881536806E1,-1.048692346E0,2.777358890E-1,5.458946824E-1
1.881736950E1,-1.005595446E0,2.705530524E-1,5.554717779E-1
1.881937086E1,-9.720755816E-1,2.442160249E-1,5.482889414E-1
1.882137223E1,-8.858816624E-1,2.561874092E-1,5.602602959E-1
1.882337316E1,-8.260248303E-1,2.585816681E-1,5.889915824E-1
1.882537449E1,-7.972934842E-1,2.513988614E-1,5.698373914E-1
1.882737516E1,-6.943396926E-1,2.394274771E-1,5.674431324E-1
1.882937646E1,-5.937801600E-1,2.059076279E-1,5.482889414E-1
1.883137779E1,-5.458946824E-1,1.987248063E-1,5.195576549E-1
