"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.187616584E1,-3.577227145E-2,-6.996013522E-1,7.677720487E-2
2.187816720E1,-4.065919295E-2,-6.989904642E-1,7.922067493E-2
2.188016854E1,-5.043303221E-2,-6.971579194E-1,8.716192096E-2
2.188216987E1,-5.470909178E-2,-6.996013522E-1,9.143797308E-2
2.188417123E1,-6.509380043E-2,-6.904383302E-1,9.449230134E-2
2.188617257E1,-6.998071820E-2,-6.879949570E-1,1.024335474E-1
2.188817390E1,-7.303504646E-2,-6.855514646E-1,1.006009504E-1
2.189017510E1,-8.097629249E-2,-6.812753677E-1,1.018226817E-1
2.189217720E1,-8.280888945E-2,-6.763885021E-1,1.012118235E-1
2.189417853E1,-8.525235206E-2,-6.678363681E-1,1.024335474E-1
2.189618020E1,-8.708494902E-2,-6.556190848E-1,9.571403265E-2
2.189818153E1,-9.441532940E-2,-6.488995552E-1,8.899451792E-2
2.190018263E1,-9.197186679E-2,-6.385148168E-1,9.021624923E-2
2.190218413E1,-9.563706070E-2,-6.311844587E-1,8.349672705E-2
2.190418546E1,-9.808052331E-2,-6.232432127E-1,8.288586140E-2
2.190618680E1,-9.808052331E-2,-6.244649887E-1,7.922067493E-2
2.190818846E1,-9.808052331E-2,-6.146910787E-1,7.494460791E-2
2.191018980E1,-9.991311282E-2,-6.110258698E-1,7.250115275E-2
2.191219113E1,-9.869138896E-2,-6.024737954E-1,6.639250368E-2
2.191419260E1,-9.930225462E-2,-5.908674002E-1,6.394904107E-2
2.191619393E1,-9.624792635E-2,-5.920890570E-1,6.028384715E-2
2.191819526E1,-8.952841163E-2,-5.872021317E-1,5.661865696E-2
2.192019663E1,-8.830668032E-2,-5.841478109E-1,4.867740721E-2
2.192219796E1,-8.280888945E-2,-5.810934901E-1,4.256875440E-2
2.192419906E1,-5.593081936E-2,-6.067498326E-1,1.324722357E-2
2.192620013E1,-5.593081936E-2,-6.067498326E-1,1.324722357E-2
2.192820123E1,-5.593081936E-2,-6.067498326E-1,1.324722357E-2
2.193020316E1,-4.615698010E-2,-6.195780039E-1,-8.026768919E-4
2.193220449E1,-4.065919295E-2,-6.348496675E-1,-8.133059368E-3
2.193420583E1,-2.905275114E-2,-6.476777792E-1,-2.035036497E-2
2.193620719E1,-1.439198479E-2,-6.653928757E-1,-3.745459020E-2
2.193820852E1,-1.378112007E-2,-6.715015769E-1,-4.661756754E-2
2.194021349E1,1.490511233E-3,-6.873840094E-1,-5.700227991E-2
2.194221486E1,1.065349020E-2,-6.892166734E-1,-6.921958178E-2
2.194421619E1,1.920560189E-2,-6.922709942E-1,-7.471737266E-2
2.194621752E1,2.714684978E-2,-6.898275018E-1,-8.693467826E-2
2.194821889E1,4.486194253E-2,-6.818863153E-1,-9.304332733E-2
2.195022039E1,4.608367383E-2,-6.776102185E-1,-9.976284951E-2
2.195222096E1,5.341405794E-2,-6.690580845E-1,-1.064823642E-1
2.195422232E1,6.135530397E-2,-6.537864804E-1,-1.107584238E-1
2.195622335E1,7.662694156E-2,-6.354604959E-1,-1.150344759E-1
2.195822469E1,8.578991890E-2,-6.146910787E-1,-1.223648638E-1
2.196022629E1,8.945510536E-2,-5.957542658E-1,-1.303061098E-1
2.196222762E1,9.739635140E-2,-5.548263192E-1,-1.321386993E-1
2.196422895E1,1.065593362E-1,-5.126765966E-1,-1.406908184E-1
2.196623032E1,1.035050079E-1,-4.912963212E-1,-1.425234079E-1
2.196823135E1,1.053375974E-1,-4.460922778E-1,-1.467994750E-1
2.197023269E1,1.187766418E-1,-3.966122270E-1,-1.486320645E-1
2.197223405E1,1.199983656E-1,-3.703449965E-1,-1.486320645E-1
2.197423528E1,1.285504699E-1,-3.281952739E-1,-1.516863853E-1
2.197623662E1,1.352699995E-1,-2.903216481E-1,-1.504646540E-1
2.197823798E1,1.389351934E-1,-2.591675222E-1,-1.510755271E-1
2.198023932E1,1.480981708E-1,-2.035787851E-1,-1.474103332E-1
2.198224065E1,1.474872977E-1,-1.705920547E-1,-1.413016766E-1
2.198424225E1,1.456547081E-1,-1.088946685E-1,-1.388582140E-1
2.198624385E1,1.450438350E-1,-4.658641294E-2,-1.406908184E-1
2.198824542E1,1.456547081E-1,-1.970834471E-2,-1.351930201E-1
2.199024618E1,1.517633647E-1,3.710212186E-2,-1.266409159E-1
2.199224751E1,1.450438350E-1,9.391258657E-2,-1.186996698E-1
2.199424885E1,1.444329768E-1,1.195689291E-1,-1.150344759E-1
2.199625018E1,1.493199021E-1,1.739359498E-1,-1.003737077E-1
2.199825151E1,1.480981708E-1,2.234160155E-1,-9.121073037E-2
2.200225055E1,1.487090290E-1,2.930546701E-1,-8.265862614E-2
2.200425188E1,1.462655813E-1,3.187110126E-1,-7.593910396E-2
2.200625298E1,1.401569247E-1,3.669693470E-1,-5.822401121E-2
2.200825431E1,1.377134621E-1,4.182820320E-1,-4.967189953E-2
2.201025564E1,1.346591413E-1,4.359971285E-1,-3.867632151E-2
2.201225701E1,1.248852909E-1,4.720381796E-1,-2.462642081E-2
2.201425834E1,1.248852909E-1,5.086901188E-1,-1.118738670E-2
2.201625968E1,1.206092387E-1,5.221291780E-1,-4.467868246E-3
2.201826104E1,1.169440448E-1,5.514506698E-1,4.695110489E-3
2.202026238E1,1.163331792E-1,5.685548782E-1,1.813414507E-2
2.202226371E1,1.138897166E-1,5.734418631E-1,1.935587637E-2
2.202426508E1,1.102245227E-1,5.746635199E-1,3.157318011E-2
2.202626641E1,1.114462614E-1,5.819938779E-1,3.890356421E-2
2.202826774E1,1.138897166E-1,5.972655416E-1,4.989913851E-2
2.203026911E1,1.151114479E-1,6.070393920E-1,5.356433243E-2
2.203227044E1,1.151114479E-1,6.058176756E-1,5.784038454E-2
2.203427177E1,1.193875074E-1,6.064285040E-1,6.700336188E-2
2.203627314E1,1.291613430E-1,5.960438251E-1,6.944682449E-2
2.203827447E1,1.352699995E-1,5.887134671E-1,7.616634667E-2
2.204027580E1,1.450438350E-1,5.844373703E-1,7.922067493E-2
2.204227724E1,1.487090290E-1,5.826048255E-1,8.227499574E-2
2.204427857E1,1.517633647E-1,5.850481987E-1,8.349672705E-2
2.204627990E1,1.597046107E-1,5.862699747E-1,8.349672705E-2
2.204828127E1,1.597046107E-1,5.911568999E-1,8.777277917E-2
2.205028260E1,1.621480733E-1,5.929895043E-1,8.899451792E-2
2.205228394E1,1.707001776E-1,5.972655416E-1,8.655105531E-2
2.205428530E1,1.725327820E-1,5.984873176E-1,9.143797308E-2
2.205628664E1,1.792522967E-1,6.070393920E-1,8.899451792E-2
2.205828797E1,1.823066324E-1,6.143697500E-1,8.410759270E-2
2.206028933E1,1.841392219E-1,6.198675632E-1,8.471845835E-2
2.206229067E1,1.871935427E-1,6.369718313E-1,8.471845835E-2
2.206429200E1,1.951347888E-1,6.540760398E-1,7.799893618E-2
2.206629360E1,1.975782663E-1,6.705694199E-1,7.983153313E-2
2.206829493E1,1.957456619E-1,6.876735687E-1,7.494460791E-2
2.207029627E1,2.049086243E-1,7.139407992E-1,7.922067493E-2
2.207229833E1,2.055194974E-1,7.255472541E-1,7.860980183E-2
2.207429966E1,2.061303705E-1,7.548687458E-1,7.127942145E-2
2.207630103E1,2.049086243E-1,7.646426558E-1,7.677720487E-2
2.207830236E1,2.067412287E-1,7.945750356E-1,7.311201841E-2
2.208030486E1,2.085738182E-1,8.275617957E-1,6.639250368E-2
2.208230623E1,2.085738182E-1,8.471094370E-1,7.250115275E-2
2.208430756E1,2.073521018E-1,8.807070255E-1,6.822510064E-2
2.208630890E1,2.140716165E-1,9.069742560E-1,6.517077237E-2
2.208831026E1,2.134607583E-1,9.228567481E-1,6.333817542E-2
2.209031160E1,2.097955644E-1,9.472913146E-1,6.578163058E-2
2.209231293E1,2.116281539E-1,9.729477167E-1,6.517077237E-2
2.209431429E1,2.110172808E-1,9.845541120E-1,6.272730976E-2
2.209631563E1,2.036869079E-1,1.005323529E0,5.539692566E-2
2.209831696E1,2.030760348E-1,1.030369043E0,5.539692566E-2
2.210031833E1,1.975782663E-1,1.034644961E0,5.600779131E-2
2.210231959E1,1.926913261E-1,1.056636214E0,5.173173547E-2
2.210432092E1,1.926913261E-1,1.067631841E0,5.173173547E-2
2.210632229E1,1.816957593E-1,1.088401198E0,4.928827286E-2
2.210832339E1,1.780305654E-1,1.096953392E0,4.379048571E-2
2.211032472E1,1.786414385E-1,1.108559847E0,4.684481025E-2
2.211232609E1,1.725327820E-1,1.121998787E0,4.134702682E-2
2.211432742E1,1.658132672E-1,1.136659503E0,4.317962006E-2
2.211632876E1,1.645915359E-1,1.142768145E0,4.134702682E-2
2.211833012E1,1.652023941E-1,1.162315965E0,3.951442987E-2
2.212033176E1,1.621480733E-1,1.170868039E0,3.707096726E-2
2.212233309E1,1.597046107E-1,1.174533248E0,3.462750465E-2
2.212433445E1,1.584828794E-1,1.183085322E0,3.890356421E-2
2.212633579E1,1.584828794E-1,1.186750531E0,3.340577707E-2
2.212833712E1,1.566502899E-1,1.188583136E0,3.096231632E-2
2.213033849E1,1.480981708E-1,1.186750531E0,3.462750465E-2
2.213233939E1,1.468764395E-1,1.188583136E0,3.462750465E-2
2.213434072E1,1.407677978E-1,1.186139703E0,3.890356421E-2
2.213634205E1,1.340482682E-1,1.194080949E0,3.768183663E-2
2.213834355E1,1.297722161E-1,1.192248344E0,4.195788875E-2
2.214034372E1,1.303830743E-1,1.194691777E0,4.256875440E-2
2.214234505E1,1.206092387E-1,1.185528755E0,4.195788875E-2
2.214434615E1,1.230526939E-1,1.183696151E0,4.684481025E-2
2.214634752E1,1.151114479E-1,1.175754905E0,4.989913851E-2
2.214834885E1,1.193875074E-1,1.169646263E0,5.295346305E-2
2.215035018E1,1.157223135E-1,1.161094069E0,6.150557846E-2
2.215235155E1,1.181657687E-1,1.140324712E0,5.906211957E-2
2.215435288E1,1.126679853E-1,1.135437846E0,5.906211957E-2
2.215635422E1,1.181657687E-1,1.127496600E0,7.066855580E-2
2.215835558E1,1.163331792E-1,1.107338071E0,6.883595884E-2
2.216035691E1,1.187766418E-1,1.101229429E0,7.005769014E-2
2.216235825E1,1.175549105E-1,1.093899012E0,7.250115275E-2
2.216435961E1,1.218309626E-1,1.076183915E0,7.922067493E-2
2.216636095E1,1.248852909E-1,1.072518706E0,7.799893618E-2
2.216836251E1,1.297722161E-1,1.070686102E0,8.105327189E-2
2.217036388E1,1.316048056E-1,1.059079766E0,8.288586140E-2
2.217236521E1,1.291613430E-1,1.056025386E0,8.410759270E-2
2.217436654E1,1.371026039E-1,1.046251416E0,9.204884619E-2
2.217636791E1,1.401569247E-1,1.045029759E0,8.899451792E-2
2.217836924E1,1.444329768E-1,1.038921118E0,9.327057004E-2
2.218037004E1,1.444329768E-1,1.037699342E0,9.021624923E-2
2.218237141E1,1.523742229E-1,1.029758215E0,9.021624923E-2
2.218437274E1,1.542068124E-1,1.032812476E0,8.899451792E-2
2.218637408E1,1.584828794E-1,1.031590700E0,9.143797308E-2
2.218837544E1,1.645915359E-1,1.034644961E0,8.838365227E-2
2.219037677E1,1.713110507E-1,1.035256028E0,8.899451792E-2
2.219237781E1,1.786414385E-1,1.045640588E0,8.410759270E-2
2.219437917E1,1.829174906E-1,1.048694968E0,8.655105531E-2
2.219638051E1,1.871935427E-1,1.059079766E0,8.471845835E-2
2.219838184E1,1.908587366E-1,1.054803610E0,8.716192096E-2
2.220038320E1,1.981891245E-1,1.065188408E0,7.922067493E-2
2.220238454E1,2.067412287E-1,1.077405691E0,7.372288406E-2
2.220438727E1,2.067412287E-1,1.082292557E0,7.250115275E-2
2.220638860E1,2.152933478E-1,1.092066407E0,6.578163058E-2
2.220838994E1,2.214019895E-1,1.106727123E0,6.578163058E-2
2.221039127E1,2.238454521E-1,1.111614108E0,5.967298150E-2
2.221239260E1,2.287323773E-1,1.124442220E0,5.234259740E-2
2.221439394E1,2.372844964E-1,1.136048675E0,5.112086982E-2
2.221639530E1,2.391171008E-1,1.134827018E0,4.989913851E-2
2.221839664E1,2.440040112E-1,1.151931167E0,4.440135136E-2
2.222039797E1,2.507235408E-1,1.161094069E0,4.195788875E-2
2.222239933E1,2.501126826E-1,1.170868039E0,4.440135136E-2
2.222440067E1,2.586647570E-1,1.183085322E0,3.707096726E-2
2.222640200E1,2.592756450E-1,1.193470001E0,3.523837402E-2
2.222840337E1,2.586647570E-1,1.211796045E0,3.646010160E-2
2.223040470E1,2.574430406E-1,1.227067590E0,3.096231632E-2
2.223240603E1,2.543887198E-1,1.239284873E0,3.096231632E-2
2.223440740E1,2.574430406E-1,1.264330387E0,2.668625861E-2
2.223640873E1,2.513343990E-1,1.281434536E0,2.302106842E-2
2.223841026E1,2.464474738E-1,1.292430162E0,2.668625861E-2
2.224041186E1,2.464474738E-1,1.310756087E0,2.546452917E-2
2.224241320E1,2.433931381E-1,1.330914617E0,2.302106842E-2
2.224441526E1,2.440040112E-1,1.337023258E0,2.485366166E-2
2.224641636E1,2.378953546E-1,1.343742967E0,2.302106842E-2
2.224841770E1,2.366736233E-1,1.345575452E0,2.607539296E-2
2.225041903E1,2.287323773E-1,1.345575452E0,2.790798992E-2
2.225242040E1,2.214019895E-1,1.333358169E0,2.790798992E-2
2.225442173E1,2.146824747E-1,1.327249527E0,3.340577707E-2
2.225642306E1,2.036869079E-1,1.307701826E0,3.523837402E-2
2.225842439E1,1.951347888E-1,1.289986730E0,3.523837402E-2
2.226042573E1,1.853609532E-1,1.282656431E0,3.890356421E-2
2.226242716E1,1.719219238E-1,1.256999969E0,3.829269856E-2
2.226442736E1,1.590937525E-1,1.245393515E0,3.646010160E-2
2.226642869E1,1.529850960E-1,1.239284873E0,3.646010160E-2
2.226843003E1,1.438221186E-1,1.225234985E0,3.951442987E-2
2.227043139E1,1.383243203E-1,1.222180605E0,4.684481025E-2
2.227243272E1,1.273287535E-1,1.214850307E0,4.379048571E-2
2.227443406E1,1.187766418E-1,1.205687404E0,4.501221329E-2
2.227643539E1,1.132788509E-1,1.207519889E0,4.379048571E-2
2.227843672E1,1.114462614E-1,1.199578762E0,5.051000044E-2
2.228043806E1,1.035050079E-1,1.198356986E0,5.417519435E-2
2.228243939E1,1.022832766E-1,1.197135210E0,5.539692566E-2
2.228444072E1,9.495289624E-2,1.198356986E0,5.051000044E-2
2.228644209E1,9.373116493E-2,1.194691777E0,5.173173547E-2
2.228844342E1,8.945510536E-2,1.200800419E0,5.539692566E-2
2.229044476E1,8.762251586E-2,1.204465628E0,5.173173547E-2
2.229244612E1,8.212472498E-2,1.214239478E0,4.745567590E-2
2.229444819E1,8.701164275E-2,1.217293859E0,4.989913851E-2
2.229644952E1,8.395732194E-2,1.223402500E0,4.684481025E-2
2.229845069E1,8.212472498E-2,1.229511142E0,4.867740721E-2
2.230045579E1,8.212472498E-2,1.242339253E0,4.928827286E-2
2.230245712E1,7.845953107E-2,1.253945708E0,4.867740721E-2
2.230445775E1,7.968126237E-2,1.256389141E0,4.379048571E-2
2.230645935E1,8.029212803E-2,1.258832693E0,4.195788875E-2
2.230846068E1,8.273559064E-2,1.270439029E0,4.195788875E-2
2.231046205E1,8.029212803E-2,1.280212879E0,4.317962006E-2
2.231246338E1,8.578991890E-2,1.291208506E0,4.012529552E-2
2.231446472E1,8.762251586E-2,1.297927976E0,3.768183663E-2
2.231646608E1,8.701164275E-2,1.298538804E0,3.951442987E-2
2.231846728E1,9.128770232E-2,1.309534431E0,3.707096726E-2
2.232046862E1,9.067683667E-2,1.315643072E0,3.768183663E-2
2.232246988E1,9.739635140E-2,1.321751714E0,3.462750465E-2
2.232447122E1,1.028941423E-1,1.332747340E0,3.890356421E-2
2.232647552E1,9.861809015E-2,1.335190773E0,3.707096726E-2
2.232847688E1,1.041158736E-1,1.351684093E0,4.134702682E-2
2.233047821E1,1.083919331E-1,1.363290548E0,4.440135136E-2
2.233247955E1,1.102245227E-1,1.372453451E0,4.867740721E-2
2.233448091E1,1.145005822E-1,1.384670854E0,5.112086982E-2
2.233648225E1,1.163331792E-1,1.402385950E0,4.867740721E-2
2.233848401E1,1.187766418E-1,1.416435838E0,5.234259740E-2
2.234048538E1,1.145005822E-1,1.429264069E0,5.906211957E-2
2.234248671E1,1.218309626E-1,1.455531240E0,6.028384715E-2
2.234448851E1,1.169440448E-1,1.468359351E0,5.906211957E-2
2.234648984E1,1.126679853E-1,1.494626641E0,6.028384715E-2
2.234849118E1,1.151114479E-1,1.503789544E0,6.211644411E-2
2.235049251E1,1.114462614E-1,1.530667543E0,6.578163058E-2
2.235249384E1,1.138897166E-1,1.553269625E0,7.005769014E-2
2.235449444E1,1.071701944E-1,1.559989095E0,7.189028710E-2
2.235649578E1,1.059484705E-1,1.581980348E0,7.860980183E-2
2.235849784E1,9.189856797E-2,1.600917101E0,8.105327189E-2
2.236249677E1,8.334644884E-2,1.630238652E0,8.838365227E-2
2.236449811E1,6.929655373E-2,1.635736465E0,9.082710743E-2
2.236649944E1,6.624222547E-2,1.643677711E0,9.143797308E-2
2.236850081E1,5.830097944E-2,1.652229905E0,1.018226817E-1
2.237050214E1,5.585751683E-2,1.650397182E0,1.018226817E-1
2.237250347E1,4.058588669E-2,1.655284166E0,1.079313383E-1
2.237450484E1,3.081204183E-2,1.647953749E0,1.103747934E-1
2.237650600E1,2.714684978E-2,1.642455935E0,1.164834499E-1
2.237850710E1,1.126435492E-2,1.628406167E0,1.195377707E-1
2.238050847E1,-8.894198574E-3,1.596030235E0,1.195377707E-1
2.238250980E1,-1.744631119E-2,1.583202004E0,1.207595095E-1
2.238451114E1,-3.088534810E-2,1.542273998E0,1.164834499E-1
2.238851204E1,-5.776341632E-2,1.487296224E0,1.195377707E-1
2.239051337E1,-7.547850907E-2,1.442703009E0,1.158725843E-1
2.239251474E1,-8.280888945E-2,1.405440331E0,1.091530696E-1
2.239451607E1,-9.197186679E-2,1.376729608E0,1.073204726E-1
2.239651740E1,-1.035783067E-1,1.335190773E0,1.060987413E-1
2.239851833E1,-1.072435006E-1,1.310145259E0,1.048770174E-1
2.240052073E1,-1.206825376E-1,1.269217253E0,9.327057004E-2
2.240252207E1,-1.249585971E-1,1.228289366E0,8.899451792E-2
2.240452297E1,-1.304563731E-1,1.207519889E0,8.777277917E-2
2.240652430E1,-1.371759027E-1,1.168424606E0,8.655105531E-2
2.240852563E1,-1.280129254E-1,1.138492227E0,7.738807797E-2
2.241052700E1,-1.274020523E-1,1.129940033E0,6.822510064E-2
2.241252833E1,-1.212934032E-1,1.127496600E0,6.089471281E-2
2.241452966E1,-1.170173511E-1,1.129329205E0,5.661865696E-2
2.241653103E1,-1.133521572E-1,1.127496600E0,4.867740721E-2
2.241853163E1,-1.072435006E-1,1.138492227E0,4.440135136E-2
2.242053296E1,-9.930225462E-2,1.132383585E0,3.401664272E-2
2.242253430E1,-9.136100858E-2,1.142157316E0,2.668625861E-2
2.242453563E1,-8.219803125E-2,1.147655129E0,1.996674202E-2
2.242653696E1,-7.792197168E-2,1.150709510E0,1.569068432E-2
2.242853830E1,-6.387206912E-2,1.156207323E0,4.190535401E-4
2.243053963E1,-5.043303221E-2,1.161705136E0,-8.743925020E-3
2.243254100E1,-4.493524879E-2,1.165370226E0,-1.485257689E-2
2.243454233E1,-3.332880884E-2,1.167202830E0,-2.706988342E-2
2.243654383E1,-1.072679367E-2,1.172700524E0,-3.134594113E-2
2.243854543E1,-4.007276148E-3,1.179420114E0,-3.623285890E-2
2.244054676E1,1.126435492E-2,1.184306979E0,-4.356324300E-2
2.244254809E1,1.615127735E-2,1.191637397E0,-4.600670561E-2
2.244454946E1,3.264463693E-2,1.198356986E0,-5.150449276E-2
2.244655079E1,5.280319229E-2,1.202633023E0,-5.516968668E-2
2.244855096E1,5.952271074E-2,1.200800419E0,-5.639141425E-2
2.245055232E1,7.784866542E-2,1.203243852E0,-5.455881730E-2
2.245255366E1,9.128770232E-2,1.205076456E0,-5.516968668E-2
2.245455499E1,9.434202313E-2,1.203243852E0,-5.150449276E-2
2.245655632E1,1.071701944E-1,1.208130717E0,-5.516968668E-2
2.245855766E1,1.108353883E-1,1.216682911E0,-4.722843692E-2
2.246055792E1,1.169440448E-1,1.217293859E0,-4.356324300E-2
2.246255929E1,1.224418357E-1,1.224624157E0,-3.745459020E-2
2.246456062E1,1.254961491E-1,1.232565403E0,-2.829161286E-2
2.246656196E1,1.273287535E-1,1.244782686E0,-2.218296006E-2
2.246856332E1,1.267178953E-1,1.253945708E0,-1.424171217E-2
2.247056465E1,1.291613430E-1,1.255778313E0,-6.300464272E-3
2.247256599E1,1.047267392E-1,1.299149632E0,4.256875440E-2
2.247456735E1,1.077810675E-1,1.294873714E0,7.677720487E-2
2.247656869E1,1.120571196E-1,1.267384768E0,7.616634667E-2
2.247857495E1,1.224418357E-1,1.237452269E0,7.372288406E-2
2.248057632E1,1.138897166E-1,1.229511142E0,4.928827286E-2
2.248257745E1,1.126679853E-1,1.224013329E0,4.256875440E-2
2.248457878E1,1.047267392E-1,1.233176231E0,3.462750465E-2
2.248658015E1,9.373116493E-2,1.239895701E0,3.523837402E-2
2.248858148E1,9.006597102E-2,1.241117597E0,4.195788875E-2
2.249058282E1,8.090299368E-2,1.252724051E0,6.028384715E-2
2.249258415E1,8.090299368E-2,1.263719440E0,7.066855580E-2
2.249458548E1,7.418347150E-2,1.278991222E0,8.838365227E-2
2.249658682E1,6.502050161E-2,1.291208506E0,1.103747934E-1
2.249858815E1,5.891184136E-2,1.294262767E0,1.225920990E-1
2.250058948E1,5.219232664E-2,1.305258393E0,1.464158446E-1
2.250259085E1,4.241848364E-2,1.306480050E0,1.641309410E-1
2.250459218E1,3.692069650E-2,1.308312774E0,1.739047915E-1
2.250659351E1,3.386636823E-2,1.301593184E0,1.903981417E-1
2.250859488E1,3.692069650E-2,1.304647446E0,2.062806338E-1
2.251059668E1,2.897944674E-2,1.302204132E0,2.172762156E-1
2.251259801E1,2.225993015E-2,1.300371408E0,2.301043868E-1
2.251459938E1,2.653598599E-2,1.308312774E0,2.392673641E-1
2.251660074E1,2.714684978E-2,1.307090998E0,2.533172667E-1
2.251860208E1,2.103819884E-2,1.313810468E0,2.630910873E-1
2.252060344E1,2.470339090E-2,1.319919229E0,2.679780126E-1
2.252260478E1,2.714684978E-2,1.329692960E0,2.881366014E-1
2.252460661E1,2.531425655E-2,1.344353795E0,2.985213101E-1
2.252660798E1,2.531425655E-2,1.352905869E0,3.046299517E-1
2.252860931E1,3.203377500E-2,1.367566705E0,3.113494515E-1
2.253061064E1,2.714684978E-2,1.393833876E0,3.229559064E-1
2.253261201E1,2.409252524E-2,1.399942517E0,3.296754062E-1
2.253461334E1,2.470339090E-2,1.423766255E0,3.370057940E-1
2.253661467E1,2.348166145E-2,1.451255083E0,3.437253237E-1
2.254061244E1,2.531425655E-2,1.487907052E0,3.480013609E-1
2.254261397E1,2.164906450E-2,1.498902678E0,3.486122489E-1
2.254461534E1,1.981646940E-2,1.523948073E0,3.504448235E-1
2.254661667E1,2.409252524E-2,1.542885065E0,3.547208905E-1
2.254861800E1,2.287079394E-2,1.553880453E0,3.504448235E-1
2.255061937E1,1.554041170E-2,1.566708684E0,3.473905027E-1
2.255262070E1,2.348166145E-2,1.586256385E0,3.467796445E-1
2.255462204E1,2.103819884E-2,1.589310646E0,3.461687863E-1
2.255662667E1,2.225993015E-2,1.596030235E0,3.431144357E-1
2.255862800E1,2.470339090E-2,1.604582429E0,3.431144357E-1
2.256062934E1,3.447723389E-2,1.602749705E0,3.370057940E-1
2.256263067E1,3.997502103E-2,1.610691071E0,3.308971524E-1
2.256463177E1,3.814242408E-2,1.610080123E0,3.327297270E-1
2.256663310E1,5.219232664E-2,1.609469295E0,3.235667646E-1
2.256863443E1,5.341405794E-2,1.607025743E0,3.217341602E-1
2.257063530E1,5.463578925E-2,1.607025743E0,3.199015856E-1
2.257263667E1,5.952271074E-2,1.599695444E0,3.089060187E-1
2.257463777E1,6.318789721E-2,1.584423780E0,3.064625561E-1
2.257663910E1,6.318789721E-2,1.584423780E0,3.015756309E-1
2.257864047E1,6.624222547E-2,1.570984721E0,2.948561013E-1
2.258064180E1,6.990741938E-2,1.564265251E0,2.863039970E-1
2.258264313E1,7.174001634E-2,1.558156610E0,2.838605344E-1
2.258464423E1,7.051828504E-2,1.545939326E0,2.820279300E-1
2.258664556E1,7.540520281E-2,1.531889439E0,2.771410346E-1
2.258864690E1,7.296174765E-2,1.525169849E0,2.728649676E-1
2.259064826E1,7.968126237E-2,1.507454753E0,2.685889006E-1
2.259264960E1,7.540520281E-2,1.507454753E0,2.685889006E-1
2.259465093E1,7.845953107E-2,1.483020186E0,2.624802589E-1
2.259665230E1,8.090299368E-2,1.463472366E0,2.624802589E-1
2.259865950E1,7.845953107E-2,1.439037800E0,2.618693709E-1
2.260066083E1,8.334644884E-2,1.426209688E0,2.539281249E-1
2.260266219E1,8.823337406E-2,1.410327196E0,2.533172667E-1
2.260466353E1,8.945510536E-2,1.402996778E0,2.484303415E-1
2.260666486E1,9.189856797E-2,1.379173040E0,2.465977520E-1
2.260866623E1,8.945510536E-2,1.361458063E0,2.410999537E-1
2.261066756E1,9.189856797E-2,1.356571078E0,2.410999537E-1
2.261266963E1,9.312029928E-2,1.337023258E0,2.398782372E-1
2.261467099E1,9.800721705E-2,1.330914617E0,2.356021702E-1
2.261867039E1,1.102245227E-1,1.305869222E0,2.264391929E-1
2.262067176E1,1.096136644E-1,1.299149632E0,2.252174616E-1
2.262267309E1,1.126679853E-1,1.294262767E0,2.209414095E-1
2.262467466E1,1.242744252E-1,1.289375901E0,2.197196782E-1
2.262667602E1,1.236635596E-1,1.282045484E0,2.142218947E-1
2.262867735E1,1.254961491E-1,1.277769446E0,2.099458277E-1
2.263067869E1,1.297722161E-1,1.278991222E0,2.087241113E-1
2.263268002E1,1.309939474E-1,1.272882581E0,2.038371712E-1
2.263468159E1,1.309939474E-1,1.267995596E0,1.952850670E-1
2.263668292E1,1.334374100E-1,1.261886954E0,1.971176565E-1
2.263868435E1,1.346591413E-1,1.260054350E0,1.891764104E-1
2.264068568E1,1.297722161E-1,1.249669671E0,1.855112165E-1
2.264268705E1,1.297722161E-1,1.242339253E0,1.830677688E-1
2.264468815E1,1.297722161E-1,1.233176231E0,1.751265079E-1
2.264668948E1,1.322156638E-1,1.208130717E0,1.659635305E-1
2.264869085E1,1.334374100E-1,1.208741665E0,1.659635305E-1
2.265069218E1,1.334374100E-1,1.187972307E0,1.622983366E-1
2.265269352E1,1.358808577E-1,1.166591883E0,1.470267177E-1
2.265469488E1,1.334374100E-1,1.156207323E0,1.464158446E-1
2.265669622E1,1.340482682E-1,1.141546488E0,1.372528672E-1
2.266069305E1,1.371026039E-1,1.114057541E0,1.268681586E-1
2.266269438E1,1.389351934E-1,1.090844750E0,1.158725843E-1
2.266469571E1,1.389351934E-1,1.082903385E0,1.140399873E-1
2.266669708E1,1.401569247E-1,1.064577460E0,1.109856665E-1
2.266869841E1,1.364917308E-1,1.039531946E0,9.999009222E-2
2.267069974E1,1.371026039E-1,1.028536320E0,9.632489830E-2
2.267270038E1,1.377134621E-1,1.010210395E0,8.899451792E-2
2.267470171E1,1.340482682E-1,9.912736416E-1,8.166413009E-2
2.267670401E1,1.346591413E-1,9.772237539E-1,7.738807797E-2
2.267870538E1,1.291613430E-1,9.558434486E-1,7.189028710E-2
2.268070671E1,1.254961491E-1,9.411826730E-1,6.822510064E-2
2.268270804E1,1.242744252E-1,9.338523149E-1,6.455990672E-2
2.268470941E1,1.224418357E-1,9.155263901E-1,6.089471281E-2
2.268671074E1,1.248852909E-1,9.100285769E-1,5.661865696E-2
2.268871208E1,1.157223135E-1,8.904808760E-1,5.417519435E-2
