"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.582529250E-1,8.104619980E0,-3.950553536E-1,1.039115310E0
5.602542580E-1,8.126168251E0,-3.878725171E-1,1.034326673E0
5.622555910E-1,8.116591454E0,-3.759011328E-1,1.029538155E0
5.642569240E-1,8.107014656E0,-3.663240373E-1,1.005595446E0
5.662582570E-1,8.042368889E0,-3.950553536E-1,1.015172482E0
5.682595900E-1,7.762238979E0,-5.123748183E-1,1.063058019E0
5.702609230E-1,7.563514233E0,-6.488484740E-1,1.158828974E0
5.722622890E-1,7.728719234E0,-7.326480746E-1,1.166011810E0
5.742636220E-1,8.145322800E0,-7.015225291E-1,1.048692346E0
5.762649550E-1,8.439818382E0,-5.770202279E-1,8.715160489E-1
5.802635540E-1,8.537983894E0,-4.716721475E-1,6.847625971E-1
5.822648870E-1,8.494887352E0,-3.567469418E-1,4.956148863E-1
5.842662530E-1,8.435029984E0,-3.136500120E-1,3.256213665E-1
5.862675860E-1,8.437424660E0,-3.136500120E-1,2.442160249E-1
5.882689190E-1,8.454184532E0,-2.992843390E-1,8.858817071E-2
5.902727190E-1,8.528407097E0,-2.394274771E-1,-6.703969836E-2
5.922740520E-1,8.595446587E0,-1.843591630E-1,-1.987248063E-1
5.942753850E-1,8.674457550E0,-1.029538140E-1,-4.166038036E-1
5.962767510E-1,8.691217422E0,-8.140534163E-2,-5.267404318E-1
5.982780840E-1,8.734314919E0,-6.703969836E-2,-6.201171875E-1
6.002794170E-1,8.755863190E0,1.915419847E-2,-7.853221297E-1
6.022804830E-1,8.719948769E0,4.309694469E-2,-8.212362528E-1
6.042821490E-1,8.693612099E0,5.267404765E-2,-7.853221297E-1
6.062834820E-1,8.679245949E0,1.077423692E-1,-8.116591573E-1
6.082848480E-1,8.684034348E0,1.173194647E-1,-7.996878028E-1
6.102861810E-1,8.681640625E0,1.197137386E-1,-7.709565163E-1
6.122875140E-1,8.727131844E0,1.053480953E-1,-6.703969240E-1
6.142888800E-1,8.724737167E0,9.098244458E-2,-5.985686779E-1
6.162905130E-1,8.777411461E0,1.484450400E-1,-5.458946824E-1
6.182918460E-1,8.834874153E0,1.843591630E-1,-4.716721475E-1
6.202932120E-1,8.870788574E0,2.083019018E-1,-4.261809289E-1
6.222945450E-1,8.952193260E0,2.274561077E-1,-3.447755575E-1
6.242958780E-1,9.021627426E0,2.226675600E-1,-2.825244367E-1
6.262972440E-1,9.067118645E0,2.537931204E-1,-2.226675600E-1
6.282985770E-1,9.117398262E0,2.537931204E-1,-1.316851079E-1
6.302999100E-1,9.155706406E0,2.585816681E-1,-7.901106775E-2
6.323009430E-1,9.205986977E0,2.729473412E-1,-5.027977005E-2
6.343022760E-1,9.258660316E0,3.256213665E-1,-1.077423692E-1
6.363036090E-1,9.289786339E0,3.088614643E-1,-1.436564922E-1
6.383049750E-1,9.282603264E0,2.897072434E-1,-1.221080124E-1
6.403063080E-1,9.280209541E0,3.256213665E-1,-9.098244458E-2
6.423076740E-1,9.273026466E0,2.992843390E-1,-6.943397224E-2
6.443148400E-1,9.229928970E0,2.968900800E-1,-2.633702382E-2
6.463163730E-1,9.229928970E0,2.609759569E-1,6.703969836E-2
6.483177390E-1,9.225140572E0,2.418217510E-1,9.816526622E-2
6.523179720E-1,9.261054993E0,2.226675600E-1,1.268965602E-1
6.543193380E-1,9.258660316E0,1.604164094E-1,1.556278616E-1
6.563206710E-1,9.253871918E0,1.460507661E-1,1.221080124E-1
6.583220040E-1,9.249083519E0,1.436564922E-1,1.197137386E-1
6.603233700E-1,9.225140572E0,1.125309169E-1,6.464541703E-2
6.623250030E-1,9.182044029E0,4.309694469E-2,8.858817071E-2
6.643263360E-1,9.186832428E0,4.309694469E-2,8.858817071E-2
6.663275360E-1,9.213169098E0,6.703969836E-2,-4.309694469E-2
6.683288690E-1,9.227535248E0,9.337671846E-2,-1.771763414E-1
6.703302020E-1,9.213169098E0,8.140534163E-2,-1.867534369E-1
6.723315680E-1,9.268238068E0,1.197137386E-1,-3.232271075E-1
6.743329010E-1,9.292180061E0,1.077423692E-1,-4.070267081E-1
6.763342340E-1,9.275420189E0,1.149251908E-1,-5.051919818E-1
6.783356000E-1,9.222746849E0,7.901106775E-2,-5.411061049E-1
6.803369330E-1,9.191620827E0,4.070267081E-2,-5.123748183E-1
6.823382660E-1,8.909096718E0,-1.652049571E-1,-2.897072434E-1
6.843396320E-1,8.834874153E0,-1.747820675E-1,-2.418217510E-1
6.863415320E-1,8.911490440E0,-1.125309169E-1,-2.513988614E-1
6.883428650E-1,9.067118645E0,3.112557158E-2,-3.112557232E-1
6.903442310E-1,9.153312683E0,1.292908341E-1,-4.166038036E-1
6.923458640E-1,9.182044029E0,1.604164094E-1,-4.932205975E-1
6.943471970E-1,9.232323647E0,2.490045726E-1,-6.919454336E-1
6.963485630E-1,9.232323647E0,2.513988614E-1,-8.643332124E-1
6.983501960E-1,9.227535248E0,2.442160249E-1,-9.553156495E-1
7.003515290E-1,9.138946533E0,2.609759569E-1,-1.209108829E0
7.023528620E-1,9.079090118E0,2.705530524E-1,-1.343188167E0
7.063494950E-1,9.074301720E0,2.657645047E-1,-1.893871427E0
7.083508280E-1,9.119792938E0,3.351984620E-1,-1.951334000E0
7.103521610E-1,9.182044029E0,4.501236677E-1,-1.972882390E0
7.123535270E-1,9.296969414E0,5.578660369E-1,-2.023162127E0
7.143548600E-1,9.332882881E0,6.153286099E-1,-2.061470509E0
7.163561930E-1,9.392740250E0,6.991282701E-1,-2.169213057E0
7.183575590E-1,9.397528648E0,7.589851022E-1,-2.296109438E0
7.203593920E-1,9.407105446E0,7.589851022E-1,-2.375120640E0
7.223607250E-1,9.313729286E0,7.637736797E-1,-2.523565531E0
7.243620910E-1,9.258660316E0,7.494080067E-1,-2.588211060E0
7.263635910E-1,9.136552811E0,7.302538157E-1,-2.758204460E0
7.283649240E-1,9.045570374E0,6.775797606E-1,-2.906649590E0
7.303662900E-1,9.031204224E0,6.416656375E-1,-2.968900681E0
7.323676230E-1,9.050358772E0,6.057515144E-1,-3.107768774E0
7.343689560E-1,9.035993576E0,5.554717779E-1,-3.201145411E0
7.363757890E-1,8.992896080E0,5.219519138E-1,-3.189173937E0
7.383771220E-1,8.863605499E0,4.836435020E-1,-3.141288519E0
7.403784550E-1,8.779806137E0,4.237866402E-1,-3.035940409E0
7.423794880E-1,8.746285439E0,4.094209969E-1,-2.959323645E0
7.443808210E-1,8.655303001E0,3.663240373E-1,-2.784541607E0
7.463812540E-1,8.581081390E0,3.639297783E-1,-2.707924843E0
7.483823200E-1,8.552350044E0,3.591412306E-1,-2.521171331E0
7.503842200E-1,8.514040947E0,3.782954216E-1,-2.382303476E0
7.523855530E-1,8.468549728E0,3.615354896E-1,-2.296109438E0
7.543866190E-1,8.336864471E0,3.280156553E-1,-2.068653345E0
7.563879520E-1,8.265036583E0,3.447755575E-1,-1.939362645E0
7.583889850E-1,8.209968567E0,3.806896806E-1,-1.905842781E0
7.603903510E-1,8.097437859E0,3.735068738E-1,-1.824437380E0
7.623916840E-1,8.004060745E0,3.567469418E-1,-1.735849261E0
7.643930170E-1,7.929838181E0,3.471698463E-1,-1.704723716E0
7.663947500E-1,7.781393051E0,3.304099143E-1,-1.616135478E0
7.683960830E-1,7.661679268E0,3.088614643E-1,-1.616135478E0
7.703974160E-1,7.573091030E0,3.064671755E-1,-1.616135478E0
7.723987490E-1,7.395915031E0,2.106961906E-1,-1.628106833E0
7.744000820E-1,7.336058140E0,1.771763414E-1,-1.618529797E0
7.764014150E-1,7.206767082E0,1.173194647E-1,-1.659232497E0
7.784027480E-1,7.084659100E0,1.029538140E-1,-1.755003452E0
7.804035810E-1,7.020013809E0,1.077423692E-1,-1.812466025E0
7.824049470E-1,6.878751755E0,1.149251908E-1,-1.977671027E0
7.844062800E-1,6.718335152E0,1.077423692E-1,-2.083019018E0
7.864076130E-1,6.682421207E0,8.858817071E-2,-2.157241583E0
7.884086460E-1,6.579467297E0,5.027977005E-2,-2.248224020E0
