-14042,806,6388,-78,-186,-314
-14094,848,6318,-221,-252,-272
-14064,834,6392,-112,-31,-317
-14116,852,6324,66,117,-387
-14180,948,6432,200,244,-445
-14118,888,6424,251,228,-492
-14072,954,6446,216,189,-494
-14082,1000,6486,201,189,-485
-13990,816,6518,218,142,-496
-14086,928,6400,278,50,-503
-14040,872,6348,323,-33,-510
-14098,946,6364,321,-92,-502
-14000,644,6470,-102,-271,-271
-14032,704,6600,7,-148,-290
-14032,752,6624,96,-119,-321
-14032,596,6568,106,-75,-350
-14076,742,6468,51,-82,-373
-14158,690,6386,-45,-17,-347
-14146,782,6470,-124,-64,-339
-14150,766,6488,-136,-22,-331
-14094,704,6394,-137,-18,-301
-14096,762,6494,-114,38,-270
-14052,872,6242,-104,157,-265
-14098,924,6356,-47,230,-287
-13982,854,6498,47,252,-340
-13934,836,6624,151,325,-385
-13886,852,6596,245,325,-438
-13954,830,6686,262,226,-488
-13988,886,6644,268,82,-517
-14048,866,6492,285,5,-547
-13942,852,6412,271,27,-520
-14008,868,6398,220,47,-485
-14050,746,6388,132,76,-436
-14040,774,6446,48,83,-383
-14074,800,6550,3,48,-360
-14072,814,6494,4,20,-353
-14030,724,6498,46,1,-370
-14008,742,6590,66,-5,-367
-14000,626,6450,69,-7,-381
-13930,646,6544,33,-13,-359
-14082,662,6432,11,-18,-345
-14062,660,6528,3,-38,-347
-14184,706,6436,33,-38,-366
-13960,676,6376,59,-4,-376
-14036,672,6420,78,46,-382
-14062,794,6444,57,68,-377
-14022,804,6498,20,65,-365
-14040,766,6522,-54,11,-334
-14110,772,6514,-76,-23,-322
-14054,724,6510,-97,-35,-316
-14034,702,6380,-96,-20,-308
-14074,704,6522,-76,3,-309
-14014,750,6454,-47,26,-331
-13952,796,6622,6,64,-357
-14050,738,6486,64,113,-388
-14056,798,6560,100,140,-409
-13976,832,6404,103,146,-412
-14200,860,6410,72,137,-381
-14238,798,6320,8,104,-363
-14168,830,6350,-60,65,-322
-14040,838,6462,-103,49,-274
-14092,808,6380,-124,40,-244
-14040,856,6456,-132,-52,-230
-14024,748,6542,-103,-87,-240
-14010,730,6564,-89,-65,-285
-13960,700,6518,-58,-58,-285
-13952,648,6354,-21,-4,-306
-13958,712,6416,-11,43,-314
-13946,696,6488,-18,75,-303
-13948,814,6344,6,86,-310
-13966,744,6590,27,89,-319
-14010,680,6536,55,82,-330
-14024,764,6414,53,55,-324
-13984,694,6464,12,26,-311
-14094,678,6506,-64,-17,-286
-14070,696,6454,-161,-99,-253
-14094,596,6374,-206,-77,-224
-14066,774,6456,-227,-37,-209
-14052,718,6490,-189,-5,-219
-14104,790,6606,-106,-39,-252
-13980,770,6376,-36,-19,-281
-14044,800,6498,1,-32,-318
-14062,722,6484,-24,-77,-342
-13978,824,6454,-54,-116,-322
-14116,712,6496,-88,-122,-297
-14072,716,6538,-137,-81,-268
-14052,740,6546,-172,-77,-234
-13948,750,6670,-152,-27,-222
-13990,746,6542,-74,-5,-256
-14044,836,6742,1,29,-289
-13916,828,6684,45,38,-315
-13922,876,6468,78,32,-337
-14010,654,6604,111,22,-347
-13968,796,6548,136,14,-345
-14064,710,6444,111,62,-334
-14058,804,6482,54,59,-296
-14072,722,6570,20,64,-280
-14058,768,6428,-53,5,-262
-14116,716,6600,-125,-142,-268
-13982,710,6508,27,-119,-345
-13992,764,6642,52,-120,-346
-14052,752,6456,7,-47,-312
-13950,734,6344,-25,6,-315
-13862,718,6450,-38,2,-307
-13850,778,6502,-36,-9,-302
-13970,644,6380,-7,-20,-318
-14012,702,6616,47,-96,-340
-13926,720,6510,54,-115,-343
-13964,712,6546,35,-55,-327
-14006,770,6558,-8,6,-309
-14022,716,6484,-55,22,-280
-14090,796,6562,-108,17,-258
-14114,772,6604,-170,-29,-236
-14016,722,6564,-241,-83,-208
-13958,740,6642,-309,-141,-184
-14038,718,6564,-325,-135,-157
-13918,720,6610,-229,-43,-210
-13830,770,6612,-170,-60,-254
-13932,762,6784,-112,-124,-279
-14052,902,6640,-64,-250,-297
-14052,874,6404,31,-59,-315
-14058,886,6532,75,-14,-328
-14138,822,6510,-18,-25,-291
-13990,820,6586,-97,-34,-240
-14106,752,6486,-147,-135,-218
-14018,774,6666,-187,-183,-203
-14088,804,6700,-173,-188,-199
-14064,708,6586,-164,-196,-205
-14042,732,6688,-136,-163,-211
-13978,720,6686,-92,-167,-231
-13990,688,6762,-40,-162,-277
-14004,780,6708,-1,-202,-296
-13890,862,6682,-16,-228,-287
-14054,-4,6474,-106,11,-265
-13856,-110,6538,-36,-43,-280
-13936,-168,6554,-29,-20,-284
-13984,-96,6566,-45,-103,-282
-13966,-52,6482,-108,-223,-271
-14106,-68,6386,-32,-69,-282
-14098,-52,6464,177,117,-337
-14004,-108,6478,220,44,-340
-13960,-84,6550,33,-86,-296
-14050,-190,6480,-127,-151,-248
-14084,-140,6396,-126,-183,-249
-14014,-4,6360,-48,-29,-246
-14108,-142,6430,48,65,-265
-14030,-76,6562,83,22,-300
-14082,-86,6498,-11,-29,-297
-14108,4,6428,-67,170,-293
-14158,-64,6538,28,145,-309
-13976,-38,6558,113,69,-324
-13980,-238,6502,-134,-59,-270
-14058,-92,6620,-368,-358,-214
-14132,-22,6510,-475,-474,-214
-14114,-78,6192,-330,108,-213
-14142,-90,6450,-63,150,-274
-14074,-98,6630,-19,-59,-302
-14024,-4,6636,-245,-116,-263
-14144,-14,6444,-344,102,-219
-14110,-16,6568,-184,120,-235
-14068,-164,6598,-35,-83,-279
-14054,46,6562,-45,-59,-287
-14140,-8,6612,0,117,-280
-14140,-8,6572,107,5,-325
-14152,0,6620,16,-106,-320
-14122,-50,6522,-147,23,-279
-14120,6,6448,-208,42,-268
-14060,-46,6328,-287,15,-250
-14090,-48,6532,-281,55,-252
-14158,-154,6546,-224,89,-264
-14078,-88,6704,-140,93,-300
-14068,-184,6630,-24,38,-350
-14016,-218,6688,46,-1,-380
-14098,-46,6832,50,-49,-371
-14182,-70,6548,-27,-140,-355
-14158,-4,6602,36,-196,-384
-14090,18,6486,109,-84,-404
-14146,34,6458,171,44,-423
-14090,30,6616,238,32,-435
-14042,28,6554,283,5,-407
-14010,-58,6496,302,160,-382
-14054,-26,6540,297,284,-366
-14124,102,6594,318,226,-396
-14162,-46,6608,326,50,-400
-14002,-6,6694,435,38,-414
-14030,-14,6672,313,214,-352
-14052,-74,6800,225,402,-284
-13910,-128,6662,135,209,-250
-13936,-110,6798,-59,295,-160
-13962,-2,6758,-175,344,-109
-13936,-152,6778,-148,299,-123
-13976,-58,6740,-30,245,-164
-13912,-148,6734,64,171,-217
-13800,-192,6810,154,160,-259
-13760,-192,6722,248,134,-314
-13750,-190,6678,278,156,-343
-13832,-154,6624,411,126,-397
-13972,-162,6316,495,195,-452
-14000,-160,6520,474,204,-444
-13976,-104,6452,327,35,-425
-14050,-100,6426,40,290,-321
-14004,-138,6746,-41,436,-225
-13914,-198,6596,92,338,-297
-14166,38,6778,20,657,-283
-14178,-40,6702,65,685,-299
-14146,-48,6496,219,306,-389
-14040,-18,6476,54,50,-401
-14136,-34,6524,-212,278,-308
-14136,-30,6600,-166,171,-288
-14052,2,6522,-76,113,-270
-14006,88,6566,-129,354,-217
-14206,38,6554,-227,526,-192
-14178,62,6626,-180,415,-221
-13928,4,6468,-60,252,-276
-13998,12,6496,-23,262,-295
-14078,0,6302,-87,331,-303
-14086,-16,6372,-123,279,-303
-14162,-98,6290,-108,265,-293
-14164,-102,6446,-191,439,-246
-14114,-74,6508,-238,438,-219
-14190,-2,6390,-268,479,-195
-14050,-172,6330,-265,586,-181
-14084,-24,6442,-187,687,-191
-14150,10,6448,-62,699,-230
-14146,-66,6532,34,547,-265
-14156,-66,6406,21,393,-275
-14292,8,6254,-24,259,-284
-14294,20,6158,-40,215,-298
-14282,44,6348,-49,291,-301
-14358,52,6212,-62,406,-300
-14310,114,6092,-58,518,-284
-14180,134,6088,-90,607,-246
-14198,40,6136,-123,666,-224
-14180,-40,6174,-129,676,-196
-14070,36,6196,-118,645,-191
-14036,4,6246,-56,682,-197
-14102,-4,6316,161,789,-238
-14222,-14,6242,169,650,-253
-14146,-12,6340,68,653,-242
-14142,-144,6298,-9,341,-240
-14170,-18,6266,-124,57,-243
-14290,0,6130,-260,160,-212
-14244,4,6070,-248,269,-214
-14208,-24,6122,-213,315,-226
-14158,-26,6278,-201,430,-210
-14086,-134,6196,-166,501,-218
-14060,-120,6210,-153,601,-207
-14128,-42,6170,-117,619,-212
-14142,-74,6134,-119,556,-222
-14136,-62,6174,-86,423,-228
-14180,26,6248,-60,298,-258
-14254,-56,6180,19,204,-305
-14314,2,6044,60,139,-349
-14286,44,6056,85,218,-377
-14226,42,5948,98,318,-368
-14236,-2,5880,40,250,-342
-14276,-56,5968,-82,261,-297
-14310,104,6110,-130,225,-273
-14278,134,6204,-135,107,-280
-14300,16,6006,-77,113,-296
-14316,22,6172,-51,202,-305
-14318,48,6090,-8,203,-328
-14318,-30,6124,98,114,-370
-14228,6,6250,151,124,-384
-14224,54,6120,133,94,-381
-14228,-14,6004,15,51,-349
-14436,-42,5880,-55,73,-341
-14352,48,6112,-40,108,-345
-14366,-24,5910,55,157,-372
-14276,-32,5922,130,171,-394
-14214,-54,5976,40,487,-310
-14230,-22,6094,-84,562,-243
-14218,-40,6034,-170,252,-212
-14192,-62,6062,-186,35,-192
-14096,-78,6056,-169,-219,-199
-14232,-86,6068,-154,-249,-209
-14146,-16,6074,-84,-122,-209
-14200,-88,6026,-42,-46,-204
-14140,-114,6104,-59,63,-190
-14184,-82,6100,-88,162,-164
-14178,-92,6044,-145,225,-141
-14222,-150,6084,-166,185,-150
-14154,-124,6118,-202,132,-149
-14278,-124,6098,-238,201,-146
-14278,-100,6012,-226,206,-163
-14268,-216,6048,-169,147,-192
-14242,-36,5950,-123,154,-211
-14238,-18,5916,-179,110,-199
-14260,-28,6150,-189,16,-196
-14258,-12,5942,-174,-36,-200
-14216,18,6130,-145,-12,-202
-14206,26,6094,-121,-3,-210
-14274,-32,6086,-108,-5,-210
-14186,-58,6104,-97,9,-232
-14198,0,6092,-92,3,-230
-14248,-40,6084,-68,-47,-245
-14336,-38,6058,-95,-72,-254
-14240,10,5996,-150,-104,-230
-14236,-10,6012,-226,-107,-216
-14210,36,6062,-282,-81,-183
-14222,8,6084,-315,-67,-147
-14134,-88,6200,-328,-12,-111
-14318,-4,6104,-342,72,-82
-14302,-44,6104,-341,24,-100
-14284,-2,6148,-204,-46,-184
-14334,42,6222,-203,30,-184
-14240,52,6168,-240,-40,-175
-14294,102,6070,-260,-154,-187
-14212,48,6116,-274,-198,-172
-14164,120,6120,-263,-134,-160
-14196,-36,6038,-227,-44,-161
-14162,150,6094,-200,-19,-164
-14198,62,6188,-201,-61,-150
-14172,174,6238,-238,-96,-137
-14220,80,6098,-238,-145,-131
-14104,82,6088,-227,-139,-123
-14146,126,6148,-191,-99,-127
-14238,62,6008,-163,-103,-144
-14170,86,6242,-131,-97,-163
-14132,118,6236,-135,-120,-176
-14138,50,6184,-123,-41,-195
-14164,2,6098,-69,-46,-226
-14144,60,6234,-54,-17,-232
-14220,48,6202,-45,59,-245
-14168,46,6130,-57,65,-243
-14146,64,6248,-96,22,-234
-14116,60,6202,-136,48,-220
-14206,6,6256,-144,5,-213
-14124,70,6220,-124,-10,-220
-14154,36,6204,-152,-28,-222
-14160,126,6434,-146,-14,-232
-14210,74,6222,-102,-38,-257
-14160,106,6294,-63,-20,-271
-14062,2,6206,-68,7,-257
-14066,-4,6266,-49,-63,-268
-14254,-60,6268,-135,-570,-283
-14142,78,6406,-446,-754,-232
-14290,26,6384,-446,-327,-229
-14210,30,6220,127,195,-338
-14122,-44,6408,-192,-26,-249
-14166,20,6304,-335,-231,-217
-14118,90,6390,-235,-273,-257
-14138,4,6362,-32,-136,-301
-14204,8,6208,75,-72,-336
-14242,40,6258,4,-8,-301
-14188,-30,6306,-108,-37,-263
-14046,-18,6474,-158,-176,-236
-14026,-8,6258,-137,-248,-246
-14092,-22,6304,-70,-346,-261
-14166,26,6360,-75,-447,-271
-14118,70,6218,-125,-291,-262
-14120,88,6386,-123,-43,-243
-14190,-50,6348,-77,94,-253
-14106,-78,6450,-56,91,-261
-14120,-132,6464,-103,-91,-245
-14080,-102,6492,-271,-507,-235
-14118,-32,6458,-460,-629,-210
-14072,32,6396,-416,-401,-236
-14176,80,6288,-109,37,-283
-14278,-82,6246,75,233,-320
-14092,-72,6356,-61,130,-281
-14132,4,6510,-225,-18,-225
-14036,-4,6452,-258,-183,-223
-14042,-42,6346,-201,-194,-253
-14272,16,6302,-127,-297,-275
-14124,62,6342,-137,-229,-278
-14058,18,6462,-179,-22,-244
-14212,14,6292,-132,-13,-232
-14126,-8,6406,-112,-62,-235
-14090,-72,6482,-139,-86,-234
-14140,-36,6366,-139,9,-225
-14236,-58,6338,-120,19,-248
-14184,-136,6328,-81,4,-267
-14092,0,6370,-69,131,-271
-14178,-4,6398,-46,171,-271
-14252,22,6358,-20,133,-287
-14148,16,6384,-29,87,-272
-14120,-60,6398,-47,90,-265
-14132,30,6532,-68,141,-244
-14034,10,6502,-60,174,-235
-14128,26,6312,-47,169,-230
-14168,-42,6310,-57,136,-219
-14228,-38,6324,-82,81,-211
-14150,0,6354,-84,74,-221
-14050,-58,6418,-33,69,-243
-14038,-86,6346,15,65,-266
-13902,-230,6430,21,-85,-274
-14054,-130,6316,-161,-511,-258
-13914,92,6474,-462,-307,-173
-14120,-108,6124,-275,245,-179
-14202,20,6344,-34,242,-285
-14154,94,6278,3,91,-325
-14158,154,6202,43,96,-327
-14186,46,6294,4,188,-293
-14128,22,6188,-70,204,-263
-13622,724,7306,73,14,-359
-13704,762,7280,-41,26,-315
-13642,738,7410,-84,-9,-283
-13576,722,7422,-91,26,-252
-13546,736,7350,-91,77,-212
-13552,686,7340,-126,120,-205
-13614,680,7486,-180,98,-205
-13534,716,7336,-222,23,-221
-13554,650,7330,-240,2,-240
-13720,664,7232,-211,3,-288
-13606,594,7310,-168,18,-302
-13662,600,7240,-130,87,-317
-13580,738,7304,-181,-141,-271
-13558,756,7198,-113,-214,-303
-13624,676,7434,-142,-191,-302
-13564,772,7424,-167,-117,-282
-13538,730,7362,-178,-134,-259
-13632,740,7406,-162,-114,-247
-13610,730,7402,-76,24,-269
-13658,738,7322,20,217,-296
-13656,768,7350,55,397,-315
-13684,834,7552,34,498,-308
-13596,758,7298,12,468,-297
-13522,738,7330,-51,332,-257
-13586,778,7342,-125,159,-234
-13476,776,7536,-168,-61,-248
-13456,740,7406,-159,-224,-262
-13572,718,7422,-137,-295,-293
-13544,750,7300,-68,-318,-324
-13634,722,7320,-20,-290,-356
-13548,640,7286,20,-221,-367
-13570,730,7274,80,-112,-386
-13530,748,7400,124,40,-386
-13544,746,7336,150,198,-392
-13594,776,7284,111,312,-369
-13590,760,7324,76,369,-337
-13638,688,7340,9,388,-312
-13726,684,7434,-58,364,-285
-13488,694,7442,-79,268,-272
-13608,716,7362,-71,208,-255
-13556,732,7450,-50,172,-267
-13608,658,7292,-29,133,-278
-13550,704,7490,-33,136,-315
-13480,738,7418,-2,101,-338
-13566,742,7364,42,-6,-367
-13604,786,7350,71,-40,-381
-13622,772,7346,-16,187,-343
-13560,700,7270,-78,247,-286
-13568,678,7348,-95,180,-266
-13484,654,7330,-142,138,-253
-13510,748,7422,-185,144,-253
-13568,686,7428,-152,151,-276
-13498,698,7400,-67,123,-314
-13536,664,7348,34,82,-361
-13538,702,7384,80,41,-381
-13552,780,7430,90,39,-374
-13584,720,7296,92,33,-359
-13592,708,7232,36,41,-323
-13684,628,7106,-28,61,-293
-13614,670,7230,-58,149,-279
-13578,738,7312,-34,245,-281
-13624,690,7430,19,305,-301
-13570,724,7364,68,343,-337
-13608,704,7450,77,318,-349
-13546,766,7414,56,244,-355
-13590,666,7272,32,213,-349
-13592,800,7316,-3,211,-333
-13616,720,7220,-43,242,-314
-13620,666,7222,-48,271,-306
-13688,724,7444,-72,317,-291
-13688,756,7314,-87,402,-289
-13692,784,7406,-79,452,-287
-13732,694,7446,-82,494,-301
-13730,836,7466,-83,480,-315
-13770,778,7444,-61,444,-327
-13710,830,7430,-51,428,-348
-13826,768,7436,0,470,-357
-13828,794,7462,99,611,-391
-13940,786,7276,290,891,-468
-14010,808,7404,497,1153,-553
-13886,752,7414,574,1355,-589
-13976,628,7114,689,1981,-578
-13936,762,7290,662,2032,-578
-13880,756,7294,669,2107,-553
-14000,788,7302,739,2305,-574
-13904,856,7358,784,2288,-601
-13898,836,7382,713,2124,-601
-14002,756,7384,760,2159,-630
-14054,918,7374,974,2474,-726
-14008,984,7584,1264,2670,-880
-13986,954,7496,1513,2548,-1082
-14132,856,7436,1605,2428,-1055
-14304,694,7212,1454,2262,-830
-14334,722,6998,1025,2015,-494
-14194,652,6804,680,1934,-300
-14240,854,6808,603,2183,-241
-14128,858,6990,631,2378,-272
-14150,736,7350,360,1861,-222
-14138,760,6940,166,1978,-106
-14184,738,6946,144,2491,-58
-14356,906,6866,394,3022,-139
-14336,1042,6784,661,3381,-222
-14312,998,6848,806,3537,-308
-14398,968,6812,928,3690,-367
-14270,826,6988,1035,3840,-454
-14166,898,6862,1179,3914,-618
-14396,938,7008,1116,4004,-700
-14502,1336,6994,1016,3932,-639
-14514,1350,6974,927,3729,-494
-14460,1332,6868,837,3562,-301
-14340,926,6758,749,3685,-90
-14380,886,6184,587,4387,17
-14924,846,6360,-56,5590,401
-14690,1074,6272,-852,5419,879
-14826,930,5934,-1147,5108,980
-14658,926,5762,-1371,5088,992
-14678,950,6060,-1601,5324,1061
-14626,1102,6056,-1930,5395,1206
-14544,960,6150,-2255,5243,1358
-14358,1010,5784,-2451,5076,1469
-14516,1154,5502,-2742,5106,1607
-14590,1060,5334,-2915,5147,1679
-14958,1788,5148,-2757,4986,1622
-14656,1666,4746,-2897,4927,1624
-14450,1862,4024,-2816,5026,1669
-14776,1440,3824,-2947,5301,1601
-15038,1084,4182,-2892,5367,1548
-14922,2080,4144,-2537,5142,1600
-14872,2218,3636,-2964,5094,1911
-15518,1642,4492,-3993,5217,2310
-14858,1996,4708,-3568,4267,2103
-15018,2098,4566,-3556,3805,2011
-15076,1872,4184,-4136,3931,2276
-14094,702,3290,-4768,4074,2560
-15014,116,4370,-4628,5151,2358
-13806,858,3454,-3550,5598,1655
-13828,1384,2536,-2697,7615,1312
-14622,1216,1928,-1924,11859,1310
-16246,1658,2368,-646,15489,1402
-16178,2522,2636,1269,16106,990
-16386,2282,2850,3528,14929,146
-15302,1298,2086,5607,13022,-694
-15088,1346,1492,6916,12624,-1078
-15220,1432,1046,6360,12947,-680
-15346,140,1762,3260,12374,560
-15042,688,2366,3761,9653,216
-14264,832,2106,4750,6485,-418
-14154,840,1810,5609,4941,-890
-14710,628,1392,5782,4840,-1033
-14972,744,624,5098,4687,-870
-14864,928,68,4164,3577,-622
-15330,964,-466,3577,2285,-483
-15456,638,-1800,3073,2698,-360
-16184,932,-2782,2962,4245,-246
-16022,748,-2534,3256,4890,-300
-15686,750,-1896,3952,4853,-549
-15232,732,-1038,4398,5230,-675
-14682,878,-812,4275,6139,-617
-14854,1056,-814,3806,7065,-450
-14888,1066,-900,3662,7064,-482
-15384,1390,-2076,3385,4425,-667
-15336,1218,-2546,2827,2947,-636
-15382,1204,-2160,2500,2047,-662
-14916,1148,-1580,2567,1681,-777
-14910,1176,-1420,2713,1919,-875
-15088,1236,-1418,2676,2410,-906
-15434,1314,-1470,2503,2537,-932
-15760,1246,-1340,2357,2023,-988
-15662,1060,-1240,2201,1317,-1013
-15674,818,-1080,2061,717,-1014
-15888,844,-982,1990,218,-988
-15850,888,-1128,2051,-252,-987
-16216,914,-1680,2047,-550,-925
-16194,880,-2042,1816,-698,-778
-16252,804,-1974,1587,-727,-635
-15994,356,-1598,1172,-302,-374
-15938,18,-1542,1103,-14,-325
-15910,-52,-1256,981,238,-285
-16022,-118,-1202,823,375,-271
-16124,-32,-1454,618,319,-265
-16214,-4,-1696,315,61,-241
-16300,188,-1774,-128,-372,-191
-16182,306,-1764,-619,-876,-125
-16110,356,-1862,-949,-1308,-106
-16122,424,-1818,-1215,-1622,-85
-15938,362,-1626,-1647,-1716,-30
-15908,598,-1408,-2009,-2197,5
-15590,868,-1356,-2254,-2937,37
-15532,1058,-1658,-2558,-2942,163
-15392,1212,-1934,-2730,-2444,309
-15056,1200,-1804,-2773,-2035,432
-14754,1512,-2220,-2974,-2234,657
-14508,1182,-1804,-2887,-2952,702
-13696,946,-1090,-2676,-3396,741
